,POI_name,latitude,longitude,category_name,category_id,price,rating,distance,bike_ll
250,La Arrogante,19.415751,-99.159367,Bar,13003,NaN,NaN,24,"19.415905,-99.15954"
251,"Jochos, Hamburguesas y Sincronizadas Callejeras",19.415723,-99.159379,American Restaurant,13068,2,NaN,26,"19.415905,-99.15954"
252,Vagabundo,19.415654,-99.15976,Mexican Restaurant,13303,1,NaN,26,"19.415905,-99.15954"
253,Hamburguesas el Chino,19.415779,-99.1593,Burger Joint,13031,1,NaN,29,"19.415905,-99.15954"
254,La China,19.416063,-99.159245,Taco Restaurant,13306,1,NaN,35,"19.415905,-99.15954"
255,Restaurante Italiano Amore,19.416052,-99.159581,Italian Restaurant,13236,2,NaN,38,"19.415905,-99.15954"
256,Café Toscano,19.415913,-99.159916,Restaurant,13065,NaN,NaN,39,"19.415905,-99.15954"
257,"Tortería ""Los Güeros""",19.414319,-99.157655,Fast Food Restaurant,13145,1,8.2,22,"19.414303,-99.157542"
258,Pizza Classica,19.414389,-99.157329,Bar,13003,1,7.7,35,"19.414303,-99.157542"
259,La Catrina Grill House,19.415258,-99.154941,New American Restaurant,13314,3,NaN,13,"19.415192,-99.154837"
260,Big Mamma's Taqueria,19.415264,-99.154744,Taco Restaurant,13306,1,NaN,19,"19.415192,-99.154837"
261,Los Burritos del 21,19.415223,-99.154686,Mexican Restaurant,13303,1,NaN,26,"19.415192,-99.154837"
262,Hamburguesas Chelito,19.415114,-99.154407,Burger Joint,13031,1,NaN,45,"19.415192,-99.154837"
263,El Perico Campechano,19.412315,-99.158424,Seafood Restaurant,13338,3,6.2,9,"19.412182,-99.158443"
264,The Beer Company la Roma,19.412,-99.158402,Beer Bar,13006,NaN,NaN,14,"19.412182,-99.158443"
265,Asador Grill,19.411917,-99.158603,BBQ Joint,13026,2,NaN,19,"19.412182,-99.158443"
266,Sweet Monster,19.411959,-99.15845,Ice Cream Parlor,13046,1,6.7,24,"19.412182,-99.158443"
267,Maizajo,19.412273,-99.158683,Mexican Restaurant,13303,1,NaN,29,"19.412182,-99.158443"
268,Alan's Pub,19.411876,-99.158545,Pub,13018,1,NaN,31,"19.412182,-99.158443"
269,Las Musas de PapáSibarita,19.412098,-99.158009,Italian Restaurant,13236,2,7.4,36,"19.412182,-99.158443"
270,El Picha,19.412417,-99.15815,Restaurant,13065,2,NaN,40,"19.412182,-99.158443"
271,Le gutie,19.411932,-99.158145,Bar,13003,2,6.3,41,"19.412182,-99.158443"
272,Santa Elisabetta,19.412098,-99.158009,Coffee Shop,13035,NaN,NaN,46,"19.412182,-99.158443"
273,La Torre Nevera,19.411862,-99.158737,Bar,13003,2,NaN,49,"19.412182,-99.158443"
274,Quecas Orizaba,19.412603,-99.158513,Mexican Restaurant,13303,1,7.1,57,"19.412182,-99.158443"
275,Quesadillas Nice la Roma!,19.412603,-99.158513,Eastern European Restaurant,13139,2,NaN,63,"19.412182,-99.158443"
276,La Sombrilla Amarilla,19.412603,-99.158513,Taco Restaurant,13306,1,NaN,65,"19.412182,-99.158443"
277,El Pasito,19.41289,-99.155308,Taco Restaurant,13306,1,8.2,18,"19.412829,-99.155116"
278,Puesto de Mariscos Katy,19.41259,-99.155095,Seafood Restaurant,13338,3,NaN,21,"19.412829,-99.155116"
279,Fleming,19.412673,-99.154894,Restaurant,13065,NaN,NaN,29,"19.412829,-99.155116"
280,Potzollcalli Cuauhtemoc la Roma,19.413194,-99.154889,Fast Food Restaurant,13145,NaN,NaN,47,"19.412829,-99.155116"
281,Julia's Bar,19.413001,-99.155041,Karaoke Bar,13015,2,NaN,658,"19.412829,-99.155116"
282,Antojitos Ana Laura,19.408974,-99.167285,Taco Restaurant,13306,1,NaN,9,"19.409098,-99.167181"
283,El Parrillón de Gus,19.409232,-99.167273,Taco Restaurant,13306,1,NaN,17,"19.409098,-99.167181"
284,Ensaladas el Jarocho,19.409288,-99.16719,Salad Restaurant,13332,1,NaN,21,"19.409098,-99.167181"
285,El Pescadito,19.409291,-99.166991,Seafood Restaurant,13338,3,8.6,29,"19.409098,-99.167181"
286,Domino's Pizza,19.409429,-99.167316,Pizzeria,13064,1,5.8,39,"19.409098,-99.167181"
287,Bar Sixtie's,19.409456,-99.167268,Burger Joint,13031,1,NaN,40,"19.409098,-99.167181"
288,Keen'ki,19.409195,-99.167586,Taco Restaurant,13306,1,NaN,43,"19.409098,-99.167181"
289,Birrieria Jalisco,19.408931,-99.167613,Mexican Restaurant,13303,1,NaN,48,"19.409098,-99.167181"
290,súper Tortas Zaragoza,19.406414,-99.166734,Mexican Restaurant,13303,1,NaN,13,"19.406236,-99.166616"
291,Tortas la Roma,19.406224,-99.166252,Sandwich Restaurant,13334,1,NaN,22,"19.406236,-99.166616"
292,Tacos el Parrillon,19.406224,-99.166252,Taco Restaurant,13306,1,NaN,22,"19.406236,-99.166616"
293,Café Rivoli,19.40614,-99.16677,Café,13034,1,5.9,25,"19.406236,-99.166616"
294,El Parrillon,19.406336,-99.166387,Taco Restaurant,13306,1,5.5,26,"19.406236,-99.166616"
295,Quesadillas Pepe,19.40614,-99.16677,Mexican Restaurant,13303,1,NaN,29,"19.406236,-99.166616"
296,Tacos el califa de leon,19.405962,-99.16673,Restaurant,13065,NaN,NaN,32,"19.406236,-99.166616"
297,"La Huerta, Metropolitano",19.406484,-99.166408,Restaurant,13065,NaN,NaN,35,"19.406236,-99.166616"
298,Rincon Azul Mexico,19.406544,-99.166766,Mexican Restaurant,13303,1,4.8,37,"19.406236,-99.166616"
299,Sushi Ryu Time. Calle Tepic #126,19.405838,-99.16663,Sushi Restaurant,13276,2,NaN,44,"19.406236,-99.166616"
300,El Rincon Azul Hospital Angeles Metropolitano,19.406523,-99.166783,Restaurant,13065,2,5.1,56,"19.406236,-99.166616"
301,La Huerta Cafe,19.406633,-99.166832,Restaurant,13065,2,NaN,62,"19.406236,-99.166616"
302,La Vaca Negra,19.407299,-99.155345,Diner,13049,2,6.6,11,"19.407517,-99.155373"
303,Joe's Burger,19.407612,-99.15533,Burger Joint,13031,1,NaN,11,"19.407517,-99.155373"
304,Tacos afuera del Auditorio Centro Médico,19.407299,-99.155345,Taco Restaurant,13306,1,NaN,20,"19.407517,-99.155373"
305,Los de Arrachera Grill,19.407572,-99.155625,BBQ Joint,13026,2,NaN,20,"19.407517,-99.155373"
306,Cochinita Pibil Chelis,19.407614,-99.155367,Mexican Restaurant,13303,1,7.3,22,"19.407517,-99.155373"
307,Café de la Tía María,19.407271,-99.155412,Mexican Restaurant,13303,1,4.7,25,"19.407517,-99.155373"
308,Choripan Argentino,19.407784,-99.155375,Argentinian Restaurant,13070,2,NaN,29,"19.407517,-99.155373"
309,Joe's Pizza,19.407614,-99.155367,Burger Joint,13031,1,NaN,35,"19.407517,-99.155373"
310,Joe's Burguer,19.40713,-99.155353,BBQ Joint,13026,2,NaN,43,"19.407517,-99.155373"
311,Hells Pizza,19.40448,-99.16059,Pizzeria,13064,1,5.3,10,"19.404268,-99.160503"
312,Tacos Don Frank,19.404014,-99.160778,Restaurant,13065,2,7.7,22,"19.404268,-99.160503"
313,Lo del Che,19.404368,-99.160701,BBQ Joint,13026,2,NaN,23,"19.404268,-99.160503"
314,Keep Calm Play Beer Pong,19.404053,-99.160495,Beer Bar,13006,NaN,NaN,23,"19.404268,-99.160503"
315,Gandinis Casino & Dance Club,19.404495,-99.160399,Speakeasy,13021,3,NaN,25,"19.404268,-99.160503"
316,Sury Pau,19.40426,-99.160797,Restaurant,13065,2,NaN,30,"19.404268,-99.160503"
317,Rodeo Cruzeli's,19.406135,-99.183667,Pizzeria,13064,1,NaN,14,"19.406069,-99.183549"
318,Aura Bistrot,19.406149,-99.183363,Bistro,13027,NaN,8.3,21,"19.406069,-99.183549"
319,El Antojito Francés,19.405916,-99.183457,French Restaurant,13148,3,6.2,23,"19.406069,-99.183549"
320,La Tlaxcalteca Antojitos,19.406164,-99.183171,Mexican Restaurant,13303,1,5.3,35,"19.406069,-99.183549"
321,Atamalkualiztli,19.405821,-99.183216,Bistro,13027,NaN,NaN,36,"19.406069,-99.183549"
322,Lonchería la Tlaxcalteca,19.405821,-99.183216,Mexican Restaurant,13303,1,6.6,38,"19.406069,-99.183549"
323,Los Mila,19.406021,-99.18319,Taco Restaurant,13306,1,NaN,38,"19.406069,-99.183549"
324,The Shrimp With The Big Stomach,19.405962,-99.183997,Seafood Restaurant,13338,3,NaN,48,"19.406069,-99.183549"
325,Barbacoa y Consome Capulhuac,19.404797,-99.179106,Taco Restaurant,13306,1,NaN,17,"19.404651,-99.179375"
326,Barbacoa progreso,19.404507,-99.179651,Taco Restaurant,13306,1,6.2,23,"19.404651,-99.179375"
327,Restaurante las Delicias,19.40477,-99.179173,Mexican Restaurant,13303,1,6.1,23,"19.404651,-99.179375"
328,El Rincón Poblano,19.404507,-99.179651,Mexican Restaurant,13303,1,6.2,28,"19.404651,-99.179375"
329,Santa Elena,19.404974,-99.179463,Restaurant,13065,NaN,NaN,37,"19.404651,-99.179375"
330,Club 03,19.404561,-99.179834,Bar,13003,2,NaN,55,"19.404651,-99.179375"
331,El Taco Ranchero,19.401653,-99.176392,Mexican Restaurant,13303,1,NaN,3,"19.401682,-99.176398"
332,Taqueria Escandon,19.401684,-99.1766,Taco Restaurant,13306,1,6.8,6,"19.401682,-99.176398"
333,"Tacos ""El Rebaño""",19.40185,-99.176199,Taco Restaurant,13306,1,NaN,7,"19.401682,-99.176398"
334,Tacos los Volcanes,19.401744,-99.176499,Taco Restaurant,13306,1,NaN,12,"19.401682,-99.176398"
335,El Pollón de Jalisco,19.401878,-99.176132,Fried Chicken Joint,13055,1,6.9,14,"19.401682,-99.176398"
336,Fonda la Tia,19.401804,-99.176319,Restaurant,13065,2,NaN,15,"19.401682,-99.176398"
337,El Vitaminas,19.402026,-99.176556,Mexican Restaurant,13303,1,5.6,17,"19.401682,-99.176398"
338,La Economica,19.401835,-99.176391,Restaurant,13065,NaN,NaN,17,"19.401682,-99.176398"
339,Funk Rock Cafe,19.402026,-99.176556,Burger Joint,13031,1,8.0,28,"19.401682,-99.176398"
340,"Quecas, Gorditas y Pozole",19.401798,-99.176647,Mexican Restaurant,13303,1,NaN,29,"19.401682,-99.176398"
341,Quique&Chuy,19.401864,-99.176007,Comfort Food Restaurant,13134,NaN,NaN,39,"19.401682,-99.176398"
342,Sopas Perico,19.402026,-99.176556,Restaurant,13065,2,NaN,41,"19.401682,-99.176398"
343,"Tacos ""Ruben's""",19.401824,-99.175949,Taco Restaurant,13306,1,8.0,49,"19.401682,-99.176398"
344,Playitas Escandon,19.400635,-99.172559,Seafood Restaurant,13338,3,7.4,14,"19.400767,-99.172533"
345,Tacos las Cazuelas,19.400628,-99.172573,Taco Restaurant,13306,1,NaN,15,"19.400767,-99.172533"
346,Chilakilazos,19.400837,-99.172848,Mexican Restaurant,13303,1,7.2,16,"19.400767,-99.172533"
347,"Fonda ""México Lindo""",19.400864,-99.172781,Restaurant,13065,2,NaN,17,"19.400767,-99.172533"
348,La Tipica,19.400757,-99.1727,Mexican Restaurant,13303,1,NaN,17,"19.400767,-99.172533"
349,Las Ahogadas Express,19.401001,-99.172763,Fast Food Restaurant,13145,1,NaN,19,"19.400767,-99.172533"
350,El Rinconcito Italiano,19.400933,-99.172772,Pizzeria,13064,1,NaN,20,"19.400767,-99.172533"
351,El divino pecado,19.401003,-99.172446,Salad Restaurant,13332,1,NaN,22,"19.400767,-99.172533"
352,Pilarica,19.400809,-99.172915,Mexican Restaurant,13303,1,5.7,25,"19.400767,-99.172533"
353,"Tacos de Suadero ""El Chido""",19.400468,-99.172643,Taco Restaurant,13306,1,NaN,25,"19.400767,-99.172533"
354,Ensaladas las flores,19.400562,-99.172884,Salad Restaurant,13332,1,NaN,26,"19.400767,-99.172533"
355,Chilaquilazos,19.400885,-99.172775,Mexican Restaurant,13303,1,NaN,28,"19.400767,-99.172533"
356,"Taqueria ""Que Rico Taco""",19.400427,-99.172585,Taco Restaurant,13306,1,NaN,29,"19.400767,-99.172533"
357,La coqueta de merida,19.40107,-99.172754,Taco Restaurant,13306,1,NaN,31,"19.400767,-99.172533"
358,Babylon,19.400809,-99.172915,Speakeasy,13021,3,NaN,40,"19.400767,-99.172533"
359,Taqueria y Cevicheria de Barrio,19.400414,-99.17246,Seafood Restaurant,13338,3,NaN,42,"19.400767,-99.172533"
360,Mac Pancho's Burguers,19.400441,-99.172773,Burger Joint,13031,1,NaN,44,"19.400767,-99.172533"
361,Café 54,19.400904,-99.17209,Coffee Shop,13035,1,NaN,48,"19.400767,-99.172533"
362,"Cata de Vinos, Licores y Cervezas",19.400809,-99.172915,Wine Bar,13025,2,NaN,51,"19.400767,-99.172533"
363,Hamburguesas la Salle,19.408918,-99.181829,Burger Joint,13031,1,NaN,16,"19.408841,-99.181692"
364,Tortas el Puas,19.408555,-99.181782,Sandwich Restaurant,13334,1,NaN,20,"19.408841,-99.181692"
365,Quesadillas Chingonas,19.40876,-99.181755,Taco Restaurant,13306,1,NaN,22,"19.408841,-99.181692"
366,Tlacoyos y Quecas,19.408967,-99.181894,Mexican Restaurant,13303,1,NaN,25,"19.408841,-99.181692"
367,Selekto,19.40876,-99.181755,Restaurant,13065,2,5.0,25,"19.408841,-99.181692"
368,Hamburguesas y Jochos Chingones,19.40876,-99.181755,Burger Joint,13031,1,NaN,27,"19.408841,-99.181692"
369,"hochos ""El Bigotes""",19.408855,-99.181996,Hot Dog Joint,13058,1,NaN,43,"19.408841,-99.181692"
370,The Beer Company,19.404402,-99.171431,Mexican Restaurant,13303,1,NaN,5,"19.404452,-99.171438"
371,Buffalo wings,19.404432,-99.17168,Wings Joint,13388,1,NaN,10,"19.404452,-99.171438"
372,La Cebolla Morada,19.404323,-99.171631,Mexican Restaurant,13303,1,7.8,16,"19.404452,-99.171438"
373,Churreria Porfirio Condesa,19.404255,-99.17164,Coffee Shop,13035,1,NaN,16,"19.404452,-99.171438"
374,El Coshiloco Condesa,19.404587,-99.171335,Taco Restaurant,13306,1,NaN,18,"19.404452,-99.171438"
375,El Mañanero Desayunos,19.404405,-99.171674,Comfort Food Restaurant,13134,NaN,NaN,25,"19.404452,-99.171438"
376,Delicioso y Sano,19.404202,-99.171141,Burger Joint,13031,1,NaN,26,"19.404452,-99.171438"
377,Miscelánea Chancla Azul,19.404448,-99.171172,Sandwich Restaurant,13334,1,NaN,26,"19.404452,-99.171438"
378,El Coshiloco,19.404449,-99.171169,Mexican Restaurant,13303,1,NaN,28,"19.404452,-99.171438"
379,Los Arroces,19.404646,-99.171639,Comfort Food Restaurant,13134,NaN,NaN,30,"19.404452,-99.171438"
380,Sushi-sito,19.404667,-99.17127,Sushi Restaurant,13276,2,5.6,31,"19.404452,-99.171438"
381,El Rabanito Banda,19.404145,-99.171591,Bar,13003,2,NaN,32,"19.404452,-99.171438"
382,"Tacos de Guisados ""Del Chef""",19.404161,-99.171083,Taco Restaurant,13306,1,NaN,44,"19.404452,-99.171438"
383,Burger,19.40472,-99.171769,Burger Joint,13031,1,NaN,46,"19.404452,-99.171438"
384,Las Hijas de la Tostada,19.404667,-99.17127,Taco Restaurant,13306,1,NaN,53,"19.404452,-99.171438"
385,Tassende,19.404631,-99.170261,Restaurant,13065,2,NaN,35,"19.404554,-99.169953"
386,Rosas Carrizosa Eloy,19.404644,-99.170386,Restaurant,13065,NaN,NaN,46,"19.404554,-99.169953"
387,Pásele Joven! Birria y Pozole,19.404343,-99.170172,Mexican Restaurant,13303,1,NaN,47,"19.404554,-99.169953"
388,Tortas Locas Hipocampo,19.438439,-99.192995,Fast Food Restaurant,13145,1,NaN,13,"19.438349,-99.192904"
389,Los Chillakillers,19.438125,-99.192898,Mexican Restaurant,13303,1,NaN,24,"19.438349,-99.192904"
390,Tacos de Muerte Lenta,19.438565,-99.192807,Taco Restaurant,13306,1,NaN,31,"19.438349,-99.192904"
391,Jhonny's Bar,19.438261,-99.193227,Dive Bar,13010,1,NaN,37,"19.438349,-99.192904"
392,SAM'S Café,19.438685,-99.192589,Fast Food Restaurant,13145,1,5.5,49,"19.438349,-99.192904"
393,Corcho & Jamon,19.43755,-99.188773,Spanish Restaurant,13345,2,NaN,5,"19.437596,-99.188785"
394,La Piccola Trattoria,19.437595,-99.188879,Pizzeria,13064,2,7.6,7,"19.437596,-99.188785"
395,Caffe Diemme Polanco,19.4376,-99.188877,Bistro,13027,NaN,NaN,9,"19.437596,-99.188785"
396,Los Cauques,19.437431,-99.188647,Seafood Restaurant,13338,3,NaN,19,"19.437596,-99.188785"
397,Burgersmx,19.437664,-99.18908,Burger Joint,13031,1,NaN,31,"19.437596,-99.188785"
398,Mi México Lindo,19.43758,-99.189071,Mexican Restaurant,13303,1,6.3,32,"19.437596,-99.188785"
399,María Clemente,19.437706,-99.18909,Restaurant,13065,2,NaN,34,"19.437596,-99.188785"
400,Jalapeño,19.437254,-99.188803,Mexican Restaurant,13303,1,NaN,38,"19.437596,-99.188785"
401,Rock House Vip,19.437347,-99.189165,Whisky Bar,13024,3,NaN,45,"19.437596,-99.188785"
402,Thor Tortas,19.435723,-99.191251,Sandwich Restaurant,13334,1,NaN,33,"19.435882,-99.19152"
403,KFC,19.435824,-99.1912,Fast Food Restaurant,13145,1,NaN,34,"19.435882,-99.19152"
404,Quedadillas y Tacos la Güerita,19.434844,-99.183419,Mexican Restaurant,13303,1,NaN,10,"19.434861,-99.183322"
405,Tacos de Suderman,19.435014,-99.183514,Taco Restaurant,13306,1,NaN,33,"19.434861,-99.183322"
406,Perú Experiencia Gourmet,19.434506,-99.183134,Restaurant,13065,2,NaN,44,"19.434861,-99.183322"
407,Italiano Liverpool,19.434532,-99.183051,Pizzeria,13064,1,6.1,46,"19.434861,-99.183322"
408,Marisqueria Gourmet Liverpool,19.434511,-99.183053,Seafood Restaurant,13338,3,5.9,47,"19.434861,-99.183322"
409,Sushi Gourmet Liverpool,19.434756,-99.182882,Sushi Restaurant,13276,2,NaN,47,"19.434861,-99.183322"
410,Perú,19.434563,-99.183193,Peruvian Restaurant,13322,2,NaN,47,"19.434861,-99.183322"
411,Experiencia Gourmet Liverpool Polanco,19.434646,-99.182992,Gastropub,13057,2,8.1,51,"19.434861,-99.183322"
412,Eldiez,19.433595,-99.188198,Argentinian Restaurant,13070,2,NaN,6,"19.433567,-99.188096"
413,Puesto tamales & chilaquiles Spencer,19.433414,-99.187885,Mexican Restaurant,13303,1,NaN,27,"19.433567,-99.188096"
414,H400 Polanco,19.433184,-99.188252,Cocktail Bar,13009,3,NaN,34,"19.433567,-99.188096"
415,El Tucas,19.433843,-99.187912,Restaurant,13065,NaN,NaN,36,"19.433567,-99.188096"
416,Karaoke My way,19.433649,-99.188381,Karaoke Bar,13015,2,6.3,37,"19.433567,-99.188096"
417,Restaurante Bros el Original,19.433912,-99.187903,Seafood Restaurant,13338,NaN,NaN,43,"19.433567,-99.188096"
418,Los Villanos,19.43325,-99.18837,Taco Restaurant,13306,1,7.7,45,"19.433567,-99.188096"
419,Comida de Cajuela,19.433288,-99.195841,American Restaurant,13068,2,NaN,1,"19.433419,-99.195746"
420,Comida de la Señora,19.433549,-99.195733,Diner,13049,1,NaN,14,"19.433419,-99.195746"
421,Woolworth Cafe W Polanco,19.433507,-99.195939,Coffee Shop,13035,NaN,NaN,22,"19.433419,-99.195746"
422,Doña Taco,19.433657,-99.196046,Burrito Restaurant,13305,1,NaN,32,"19.433419,-99.195746"
423,Fogo de Chão México,19.431356,-99.19565,Brazilian Restaurant,13079,4,8.5,5,"19.431417,-99.195774"
424,Bacos Restaurante Bar,19.431328,-99.195717,Restaurant,13065,NaN,NaN,11,"19.431417,-99.195774"
425,Moshi Moshi,19.43126,-99.195726,Restaurant,13065,NaN,NaN,18,"19.431417,-99.195774"
426,Nautilius polanco,19.431464,-99.196016,Seafood Restaurant,13338,3,NaN,20,"19.431417,-99.195774"
427,Mouk Polanco,19.431109,-99.195619,Restaurant,13065,2,NaN,24,"19.431417,-99.195774"
428,Pagano,19.431521,-99.195565,Restaurant,13065,NaN,NaN,24,"19.431417,-99.195774"
429,Operadora Hotelera de Personal,19.43115,-99.195677,Restaurant,13065,NaN,NaN,31,"19.431417,-99.195774"
430,Maki Maki,19.43123,-99.196032,Japanese Restaurant,13263,2,NaN,34,"19.431417,-99.195774"
431,Gala Polanco,19.431302,-99.195467,Bar,13003,NaN,NaN,34,"19.431417,-99.195774"
432,Leavimex,19.431546,-99.196132,Restaurant,13065,NaN,NaN,40,"19.431417,-99.195774"
433,La Cosa Nuestra,19.43123,-99.19611,Pizzeria,13064,NaN,NaN,40,"19.431417,-99.195774"
434,Envy,19.431467,-99.195382,Night Club,10032,NaN,NaN,41,"19.431417,-99.195774"
435,Pizza Hut,19.431686,-99.19548,Pizzeria,13064,NaN,NaN,42,"19.431417,-99.195774"
436,Garabatos,19.431464,-99.196016,Restaurant,13065,2,8.0,44,"19.431417,-99.195774"
437,Piaf,19.431233,-99.195476,Karaoke Bar,13015,2,NaN,45,"19.431417,-99.195774"
438,Catamundi,19.431082,-99.195686,Bistro,13027,3,8.9,47,"19.431417,-99.195774"
439,Cambelche,19.431586,-99.19619,Restaurant,13065,2,NaN,64,"19.431417,-99.195774"
440,Carajillo - Masaryk,19.431156,-99.182086,Cocktail Bar,13009,3,6.6,13,"19.431033,-99.18222"
441,Terraza Maxwell,19.431166,-99.182152,Restaurant,13065,2,NaN,16,"19.431033,-99.18222"
442,Japones,19.430936,-99.182084,Sushi Restaurant,13276,NaN,NaN,17,"19.431033,-99.18222"
443,Subway,19.430922,-99.181959,Deli,13039,1,5.9,18,"19.431033,-99.18222"
444,Rubaiyat,19.431141,-99.182057,Brazilian Restaurant,13079,3,8.1,23,"19.431033,-99.18222"
445,Terraza Baby Grill,19.431164,-99.18188,Restaurant,13065,2,NaN,38,"19.431033,-99.18222"
446,Casa del Corredor,19.430774,-99.181955,Restaurant,13065,2,NaN,39,"19.431033,-99.18222"
447,Masaryk 18 Tacos & Beer,19.43147,-99.182204,Taco Restaurant,13306,1,6.3,41,"19.431033,-99.18222"
448,Radio Trece,19.430978,-99.181825,Piano Bar,13017,NaN,NaN,41,"19.431033,-99.18222"
449,Nopal Inn,19.431265,-99.181914,Restaurant,13065,NaN,NaN,41,"19.431033,-99.18222"
450,T&B tacos y más,19.431428,-99.182229,Bistro,13027,NaN,NaN,43,"19.431033,-99.18222"
451,Plaza del Taco,19.431448,-99.18216,Restaurant,13065,2,NaN,46,"19.431033,-99.18222"
452,Tacos de Guisado Seneca,19.430321,-99.203325,Taco Restaurant,13306,1,NaN,17,"19.430515,-99.203331"
453,El Templo del Taco,19.430556,-99.202914,Mexican Restaurant,13303,1,NaN,48,"19.430515,-99.203331"
454,Lynis,19.429653,-99.193339,Mexican Restaurant,13303,NaN,NaN,20,"19.42977,-99.19349"
455,Mythos Estiatorio,19.429584,-99.193348,Gastropub,13057,NaN,NaN,25,"19.42977,-99.19349"
456,Los de Ensenada,19.429901,-99.193239,Restaurant,13065,2,NaN,30,"19.42977,-99.19349"
457,Margaret,19.427762,-99.191799,Restaurant,13065,2,NaN,28,"19.42783,-99.191539"
458,La Choza Encantada,19.428125,-99.191701,Fast Food Restaurant,13145,NaN,NaN,36,"19.42783,-99.191539"
459,Green salads,19.428138,-99.191725,Salad Restaurant,13332,1,NaN,39,"19.42783,-99.191539"
460,Cata Club Cava Palacio,19.427922,-99.191094,Wine Bar,13025,2,NaN,44,"19.42783,-99.191539"
461,Tacos Doña Tere,19.428243,-99.191611,Restaurant,13065,2,NaN,46,"19.42783,-99.191539"
462,Cantina numero 20,19.42684,-99.194023,Restaurant,13065,NaN,NaN,11,"19.426744,-99.193986"
463,Bosque Gourmet,19.426781,-99.193565,Restaurant,13065,2,NaN,44,"19.426744,-99.193986"
464,Los Canarios,19.426934,-99.194364,Mexican Restaurant,13303,1,NaN,44,"19.426744,-99.193986"
465,Palm Polanco,19.427128,-99.193756,American Restaurant,13068,2,7.9,49,"19.426744,-99.193986"
466,Chilla Kiles,19.434028,-99.180095,Mexican Restaurant,13303,1,NaN,17,"19.434147,-99.179835"
467,Quesadillas de Thiers,19.434125,-99.18002,Taco Restaurant,13306,1,NaN,23,"19.434147,-99.179835"
468,Mercadito,19.434298,-99.180028,Taco Restaurant,13306,1,NaN,26,"19.434147,-99.179835"
469,Hamburguesas y Hot Dogs,19.434125,-99.18002,Burger Joint,13031,1,NaN,29,"19.434147,-99.179835"
470,Tacos de carnitas,19.434453,-99.180167,Taco Restaurant,13306,1,NaN,34,"19.434147,-99.179835"
471,Mercado Kepler,19.434097,-99.180087,Mexican Restaurant,13303,1,NaN,37,"19.434147,-99.179835"
472,Cocteles y Fruta Tianguis de los Viernes,19.434418,-99.180086,Salad Restaurant,13332,1,NaN,39,"19.434147,-99.179835"
